TAMANHO;NOME;OBJETO;TIPO;FOTO;FUNDO;LOCAL;PERIODO;NOME_FINAL
3130455;DSCN8519.JPG;GARRAFA;5;2;BRANCO;INTERNO;DIA;GARRAFA_5_2_BRANCO_INTERNO_DIA_DSCN8519.JPG
3148758;DSCN8973.JPG;GARRAFA;5;2;BRANCO;INTERNO;NOITE;GARRAFA_5_2_BRANCO_INTERNO_NOITE_DSCN8973.JPG
3214308;DSCN7800.JPG;GARRAFA;5;2;PEDRA;EXTERNO;DIA;GARRAFA_5_2_PEDRA_EXTERNO_DIA_DSCN7800.JPG
3125893;DSCN9092.JPG;GARRAFA;5;2;PEDRA;EXTERNO;NOITE;GARRAFA_5_2_PEDRA_EXTERNO_NOITE_DSCN9092.JPG
3288623;DSCN7928.JPG;GARRAFA;5;2;TAPETE;EXTERNO;DIA;GARRAFA_5_2_TAPETE_EXTERNO_DIA_DSCN7928.JPG
3209988;DSCN9185.JPG;GARRAFA;5;2;TAPETE;EXTERNO;NOITE;GARRAFA_5_2_TAPETE_EXTERNO_NOITE_DSCN9185.JPG
3318195;DSCN8388.JPG;GARRAFA;5;2;TAPETE;INTERNO;DIA;GARRAFA_5_2_TAPETE_INTERNO_DIA_DSCN8388.JPG
3318777;DSCN8830.JPG;GARRAFA;5;2;TAPETE;INTERNO;NOITE;GARRAFA_5_2_TAPETE_INTERNO_NOITE_DSCN8830.JPG
3199318;DSCN8234.JPG;GARRAFA;5;3;ASSOALHO;INTERNO;DIA;GARRAFA_5_3_ASSOALHO_INTERNO_DIA_DSCN8234.JPG
3207204;DSCN8689.JPG;GARRAFA;5;3;ASSOALHO;INTERNO;NOITE;GARRAFA_5_3_ASSOALHO_INTERNO_NOITE_DSCN8689.JPG
3186623;DSCN8060.JPG;GARRAFA;5;3;BRANCO;EXTERNO;DIA;GARRAFA_5_3_BRANCO_EXTERNO_DIA_DSCN8060.JPG
3227941;DSCN9285.JPG;GARRAFA;5;3;BRANCO;EXTERNO;NOITE;GARRAFA_5_3_BRANCO_EXTERNO_NOITE_DSCN9285.JPG
3144903;DSCN8520.JPG;GARRAFA;5;3;BRANCO;INTERNO;DIA;GARRAFA_5_3_BRANCO_INTERNO_DIA_DSCN8520.JPG
3155525;DSCN8974.JPG;GARRAFA;5;3;BRANCO;INTERNO;NOITE;GARRAFA_5_3_BRANCO_INTERNO_NOITE_DSCN8974.JPG
3302894;DSCN7801.JPG;GARRAFA;5;3;PEDRA;EXTERNO;DIA;GARRAFA_5_3_PEDRA_EXTERNO_DIA_DSCN7801.JPG
3149443;DSCN9093.JPG;GARRAFA;5;3;PEDRA;EXTERNO;NOITE;GARRAFA_5_3_PEDRA_EXTERNO_NOITE_DSCN9093.JPG
3221037;DSCN7929.JPG;GARRAFA;5;3;TAPETE;EXTERNO;DIA;GARRAFA_5_3_TAPETE_EXTERNO_DIA_DSCN7929.JPG
3215518;DSCN9186.JPG;GARRAFA;5;3;TAPETE;EXTERNO;NOITE;GARRAFA_5_3_TAPETE_EXTERNO_NOITE_DSCN9186.JPG
3346152;DSCN8389.JPG;GARRAFA;5;3;TAPETE;INTERNO;DIA;GARRAFA_5_3_TAPETE_INTERNO_DIA_DSCN8389.JPG
3337374;DSCN8831.JPG;GARRAFA;5;3;TAPETE;INTERNO;NOITE;GARRAFA_5_3_TAPETE_INTERNO_NOITE_DSCN8831.JPG
3236525;DSCN8256.JPG;LAPTOP;1;1;ASSOALHO;INTERNO;DIA;LAPTOP_1_1_ASSOALHO_INTERNO_DIA_DSCN8256.JPG
3009557;DSCN8708.JPG;LAPTOP;1;1;ASSOALHO;INTERNO;NOITE;LAPTOP_1_1_ASSOALHO_INTERNO_NOITE_DSCN8708.JPG
3036897;DSCN8085.JPG;LAPTOP;1;1;BRANCO;EXTERNO;DIA;LAPTOP_1_1_BRANCO_EXTERNO_DIA_DSCN8085.JPG
3094610;DSCN9331.JPG;LAPTOP;1;1;BRANCO;EXTERNO;NOITE;LAPTOP_1_1_BRANCO_EXTERNO_NOITE_DSCN9331.JPG
3086337;DSCN8546.JPG;LAPTOP;1;1;BRANCO;INTERNO;DIA;LAPTOP_1_1_BRANCO_INTERNO_DIA_DSCN8546.JPG
3125491;DSCN8993.JPG;LAPTOP;1;1;BRANCO;INTERNO;NOITE;LAPTOP_1_1_BRANCO_INTERNO_NOITE_DSCN8993.JPG
3111440;DSCN8112.JPG;LAPTOP;1;1;PEDRA;EXTERNO;DIA;LAPTOP_1_1_PEDRA_EXTERNO_DIA_DSCN8112.JPG
3106247;DSCN9409.JPG;LAPTOP;1;1;PEDRA;EXTERNO;NOITE;LAPTOP_1_1_PEDRA_EXTERNO_NOITE_DSCN9409.JPG
2940575;DSCN8103.JPG;LAPTOP;1;1;TAPETE;EXTERNO;DIA;LAPTOP_1_1_TAPETE_EXTERNO_DIA_DSCN8103.JPG
3265488;DSCN9370.JPG;LAPTOP;1;1;TAPETE;EXTERNO;NOITE;LAPTOP_1_1_TAPETE_EXTERNO_NOITE_DSCN9370.JPG
3225636;DSCN8575.JPG;LAPTOP;1;1;TAPETE;INTERNO;DIA;LAPTOP_1_1_TAPETE_INTERNO_DIA_DSCN8575.JPG
3216512;DSCN8850.JPG;LAPTOP;1;1;TAPETE;INTERNO;NOITE;LAPTOP_1_1_TAPETE_INTERNO_NOITE_DSCN8850.JPG
3226233;DSCN8257.JPG;LAPTOP;1;2;ASSOALHO;INTERNO;DIA;LAPTOP_1_2_ASSOALHO_INTERNO_DIA_DSCN8257.JPG
3053971;DSCN8709.JPG;LAPTOP;1;2;ASSOALHO;INTERNO;NOITE;LAPTOP_1_2_ASSOALHO_INTERNO_NOITE_DSCN8709.JPG
2977361;DSCN8086.JPG;LAPTOP;1;2;BRANCO;EXTERNO;DIA;LAPTOP_1_2_BRANCO_EXTERNO_DIA_DSCN8086.JPG
3175308;DSCN9332.JPG;LAPTOP;1;2;BRANCO;EXTERNO;NOITE;LAPTOP_1_2_BRANCO_EXTERNO_NOITE_DSCN9332.JPG
3117728;DSCN8547.JPG;LAPTOP;1;2;BRANCO;INTERNO;DIA;LAPTOP_1_2_BRANCO_INTERNO_DIA_DSCN8547.JPG
3083059;DSCN8994.JPG;LAPTOP;1;2;BRANCO;INTERNO;NOITE;LAPTOP_1_2_BRANCO_INTERNO_NOITE_DSCN8994.JPG
3080158;DSCN8113.JPG;LAPTOP;1;2;PEDRA;EXTERNO;DIA;LAPTOP_1_2_PEDRA_EXTERNO_DIA_DSCN8113.JPG
3138020;DSCN9410.JPG;LAPTOP;1;2;PEDRA;EXTERNO;NOITE;LAPTOP_1_2_PEDRA_EXTERNO_NOITE_DSCN9410.JPG
2985427;DSCN8104.JPG;LAPTOP;1;2;TAPETE;EXTERNO;DIA;LAPTOP_1_2_TAPETE_EXTERNO_DIA_DSCN8104.JPG
3247096;DSCN9371.JPG;LAPTOP;1;2;TAPETE;EXTERNO;NOITE;LAPTOP_1_2_TAPETE_EXTERNO_NOITE_DSCN9371.JPG
3212956;DSCN8576.JPG;LAPTOP;1;2;TAPETE;INTERNO;DIA;LAPTOP_1_2_TAPETE_INTERNO_DIA_DSCN8576.JPG
3093229;DSCN8851.JPG;LAPTOP;1;2;TAPETE;INTERNO;NOITE;LAPTOP_1_2_TAPETE_INTERNO_NOITE_DSCN8851.JPG
3223699;DSCN8258.JPG;LAPTOP;1;3;ASSOALHO;INTERNO;DIA;LAPTOP_1_3_ASSOALHO_INTERNO_DIA_DSCN8258.JPG
3262174;DSCN8710.JPG;LAPTOP;1;3;ASSOALHO;INTERNO;NOITE;LAPTOP_1_3_ASSOALHO_INTERNO_NOITE_DSCN8710.JPG
2982690;DSCN8087.JPG;LAPTOP;1;3;BRANCO;EXTERNO;DIA;LAPTOP_1_3_BRANCO_EXTERNO_DIA_DSCN8087.JPG
3227036;DSCN9333.JPG;LAPTOP;1;3;BRANCO;EXTERNO;NOITE;LAPTOP_1_3_BRANCO_EXTERNO_NOITE_DSCN9333.JPG
3091651;DSCN8548.JPG;LAPTOP;1;3;BRANCO;INTERNO;DIA;LAPTOP_1_3_BRANCO_INTERNO_DIA_DSCN8548.JPG
3023822;DSCN8996.JPG;LAPTOP;1;3;BRANCO;INTERNO;NOITE;LAPTOP_1_3_BRANCO_INTERNO_NOITE_DSCN8996.JPG
3092709;DSCN8114.JPG;LAPTOP;1;3;PEDRA;EXTERNO;DIA;LAPTOP_1_3_PEDRA_EXTERNO_DIA_DSCN8114.JPG
3113133;DSCN9411.JPG;LAPTOP;1;3;PEDRA;EXTERNO;NOITE;LAPTOP_1_3_PEDRA_EXTERNO_NOITE_DSCN9411.JPG
3165829;DSCN8105.JPG;LAPTOP;1;3;TAPETE;EXTERNO;DIA;LAPTOP_1_3_TAPETE_EXTERNO_DIA_DSCN8105.JPG
3263197;DSCN9372.JPG;LAPTOP;1;3;TAPETE;EXTERNO;NOITE;LAPTOP_1_3_TAPETE_EXTERNO_NOITE_DSCN9372.JPG
2999647;DSCN8577.JPG;LAPTOP;1;3;TAPETE;INTERNO;DIA;LAPTOP_1_3_TAPETE_INTERNO_DIA_DSCN8577.JPG
3294572;DSCN8852.JPG;LAPTOP;1;3;TAPETE;INTERNO;NOITE;LAPTOP_1_3_TAPETE_INTERNO_NOITE_DSCN8852.JPG
3021837;DSCN8262.JPG;LAPTOP;2;1;ASSOALHO;INTERNO;DIA;LAPTOP_2_1_ASSOALHO_INTERNO_DIA_DSCN8262.JPG
3021888;DSCN8711.JPG;LAPTOP;2;1;ASSOALHO;INTERNO;NOITE;LAPTOP_2_1_ASSOALHO_INTERNO_NOITE_DSCN8711.JPG
2964266;DSCN8091.JPG;LAPTOP;2;1;BRANCO;EXTERNO;DIA;LAPTOP_2_1_BRANCO_EXTERNO_DIA_DSCN8091.JPG
2838431;DSCN9334.JPG;LAPTOP;2;1;BRANCO;EXTERNO;NOITE;LAPTOP_2_1_BRANCO_EXTERNO_NOITE_DSCN9334.JPG
2958352;DSCN8549.JPG;LAPTOP;2;1;BRANCO;INTERNO;DIA;LAPTOP_2_1_BRANCO_INTERNO_DIA_DSCN8549.JPG
3083860;DSCN8997.JPG;LAPTOP;2;1;BRANCO;INTERNO;NOITE;LAPTOP_2_1_BRANCO_INTERNO_NOITE_DSCN8997.JPG
2926234;DSCN8097.JPG;LAPTOP;2;1;PEDRA;EXTERNO;DIA;LAPTOP_2_1_PEDRA_EXTERNO_DIA_DSCN8097.JPG
3161201;DSCN9412.JPG;LAPTOP;2;1;PEDRA;EXTERNO;NOITE;LAPTOP_2_1_PEDRA_EXTERNO_NOITE_DSCN9412.JPG
3165106;DSCN8094.JPG;LAPTOP;2;1;TAPETE;EXTERNO;DIA;LAPTOP_2_1_TAPETE_EXTERNO_DIA_DSCN8094.JPG
3077074;DSCN9373.JPG;LAPTOP;2;1;TAPETE;EXTERNO;NOITE;LAPTOP_2_1_TAPETE_EXTERNO_NOITE_DSCN9373.JPG
3057863;DSCN8552.JPG;LAPTOP;2;1;TAPETE;INTERNO;DIA;LAPTOP_2_1_TAPETE_INTERNO_DIA_DSCN8552.JPG
2967218;DSCN8853.JPG;LAPTOP;2;1;TAPETE;INTERNO;NOITE;LAPTOP_2_1_TAPETE_INTERNO_NOITE_DSCN8853.JPG
3188425;DSCN8263.JPG;LAPTOP;2;2;ASSOALHO;INTERNO;DIA;LAPTOP_2_2_ASSOALHO_INTERNO_DIA_DSCN8263.JPG
3141427;DSCN8712.JPG;LAPTOP;2;2;ASSOALHO;INTERNO;NOITE;LAPTOP_2_2_ASSOALHO_INTERNO_NOITE_DSCN8712.JPG
3122801;DSCN8092.JPG;LAPTOP;2;2;BRANCO;EXTERNO;DIA;LAPTOP_2_2_BRANCO_EXTERNO_DIA_DSCN8092.JPG
3259000;DSCN9335.JPG;LAPTOP;2;2;BRANCO;EXTERNO;NOITE;LAPTOP_2_2_BRANCO_EXTERNO_NOITE_DSCN9335.JPG
3120430;DSCN8550.JPG;LAPTOP;2;2;BRANCO;INTERNO;DIA;LAPTOP_2_2_BRANCO_INTERNO_DIA_DSCN8550.JPG
3095616;DSCN8998.JPG;LAPTOP;2;2;BRANCO;INTERNO;NOITE;LAPTOP_2_2_BRANCO_INTERNO_NOITE_DSCN8998.JPG
3054533;DSCN8098.JPG;LAPTOP;2;2;PEDRA;EXTERNO;DIA;LAPTOP_2_2_PEDRA_EXTERNO_DIA_DSCN8098.JPG
2909765;DSCN9413.JPG;LAPTOP;2;2;PEDRA;EXTERNO;NOITE;LAPTOP_2_2_PEDRA_EXTERNO_NOITE_DSCN9413.JPG
3079084;DSCN8095.JPG;LAPTOP;2;2;TAPETE;EXTERNO;DIA;LAPTOP_2_2_TAPETE_EXTERNO_DIA_DSCN8095.JPG
3176251;DSCN9374.JPG;LAPTOP;2;2;TAPETE;EXTERNO;NOITE;LAPTOP_2_2_TAPETE_EXTERNO_NOITE_DSCN9374.JPG
2817443;DSCN8553.JPG;LAPTOP;2;2;TAPETE;INTERNO;DIA;LAPTOP_2_2_TAPETE_INTERNO_DIA_DSCN8553.JPG
2995550;DSCN8854.JPG;LAPTOP;2;2;TAPETE;INTERNO;NOITE;LAPTOP_2_2_TAPETE_INTERNO_NOITE_DSCN8854.JPG
2879150;DSCN8264.JPG;LAPTOP;2;3;ASSOALHO;INTERNO;DIA;LAPTOP_2_3_ASSOALHO_INTERNO_DIA_DSCN8264.JPG
3054275;DSCN8713.JPG;LAPTOP;2;3;ASSOALHO;INTERNO;NOITE;LAPTOP_2_3_ASSOALHO_INTERNO_NOITE_DSCN8713.JPG
3117836;DSCN8093.JPG;LAPTOP;2;3;BRANCO;EXTERNO;DIA;LAPTOP_2_3_BRANCO_EXTERNO_DIA_DSCN8093.JPG
3231248;DSCN9336.JPG;LAPTOP;2;3;BRANCO;EXTERNO;NOITE;LAPTOP_2_3_BRANCO_EXTERNO_NOITE_DSCN9336.JPG
3142697;DSCN8551.JPG;LAPTOP;2;3;BRANCO;INTERNO;DIA;LAPTOP_2_3_BRANCO_INTERNO_DIA_DSCN8551.JPG
3101690;DSCN8999.JPG;LAPTOP;2;3;BRANCO;INTERNO;NOITE;LAPTOP_2_3_BRANCO_INTERNO_NOITE_DSCN8999.JPG
2929266;DSCN8099.JPG;LAPTOP;2;3;PEDRA;EXTERNO;DIA;LAPTOP_2_3_PEDRA_EXTERNO_DIA_DSCN8099.JPG
2896938;DSCN9414.JPG;LAPTOP;2;3;PEDRA;EXTERNO;NOITE;LAPTOP_2_3_PEDRA_EXTERNO_NOITE_DSCN9414.JPG
3151062;DSCN8096.JPG;LAPTOP;2;3;TAPETE;EXTERNO;DIA;LAPTOP_2_3_TAPETE_EXTERNO_DIA_DSCN8096.JPG
3109195;DSCN9375.JPG;LAPTOP;2;3;TAPETE;EXTERNO;NOITE;LAPTOP_2_3_TAPETE_EXTERNO_NOITE_DSCN9375.JPG
2908267;DSCN8556.JPG;LAPTOP;2;3;TAPETE;INTERNO;DIA;LAPTOP_2_3_TAPETE_INTERNO_DIA_DSCN8556.JPG
2909343;DSCN8855.JPG;LAPTOP;2;3;TAPETE;INTERNO;NOITE;LAPTOP_2_3_TAPETE_INTERNO_NOITE_DSCN8855.JPG
3026692;DSCN8265.JPG;LAPTOP;3;1;ASSOALHO;INTERNO;DIA;LAPTOP_3_1_ASSOALHO_INTERNO_DIA_DSCN8265.JPG
3119808;DSCN8714.JPG;LAPTOP;3;1;ASSOALHO;INTERNO;NOITE;LAPTOP_3_1_ASSOALHO_INTERNO_NOITE_DSCN8714.JPG
3344481;DSCN8088.JPG;LAPTOP;3;1;BRANCO;EXTERNO;DIA;LAPTOP_3_1_BRANCO_EXTERNO_DIA_DSCN8088.JPG
3214994;DSCN9337.JPG;LAPTOP;3;1;BRANCO;EXTERNO;NOITE;LAPTOP_3_1_BRANCO_EXTERNO_NOITE_DSCN9337.JPG
3160917;DSCN8543.JPG;LAPTOP;3;1;BRANCO;INTERNO;DIA;LAPTOP_3_1_BRANCO_INTERNO_DIA_DSCN8543.JPG
3163653;DSCN9000.JPG;LAPTOP;3;1;BRANCO;INTERNO;NOITE;LAPTOP_3_1_BRANCO_INTERNO_NOITE_DSCN9000.JPG
3042681;DSCN8109.JPG;LAPTOP;3;1;PEDRA;EXTERNO;DIA;LAPTOP_3_1_PEDRA_EXTERNO_DIA_DSCN8109.JPG
3050016;DSCN9415.JPG;LAPTOP;3;1;PEDRA;EXTERNO;NOITE;LAPTOP_3_1_PEDRA_EXTERNO_NOITE_DSCN9415.JPG
3154808;DSCN8106.JPG;LAPTOP;3;1;TAPETE;EXTERNO;DIA;LAPTOP_3_1_TAPETE_EXTERNO_DIA_DSCN8106.JPG
2977185;DSCN9376.JPG;LAPTOP;3;1;TAPETE;EXTERNO;NOITE;LAPTOP_3_1_TAPETE_EXTERNO_NOITE_DSCN9376.JPG
3104153;DSCN8563.JPG;LAPTOP;3;1;TAPETE;INTERNO;DIA;LAPTOP_3_1_TAPETE_INTERNO_DIA_DSCN8563.JPG
3178091;DSCN8856.JPG;LAPTOP;3;1;TAPETE;INTERNO;NOITE;LAPTOP_3_1_TAPETE_INTERNO_NOITE_DSCN8856.JPG
3109548;DSCN8266.JPG;LAPTOP;3;2;ASSOALHO;INTERNO;DIA;LAPTOP_3_2_ASSOALHO_INTERNO_DIA_DSCN8266.JPG
3283132;DSCN8715.JPG;LAPTOP;3;2;ASSOALHO;INTERNO;NOITE;LAPTOP_3_2_ASSOALHO_INTERNO_NOITE_DSCN8715.JPG
2869553;DSCN8089.JPG;LAPTOP;3;2;BRANCO;EXTERNO;DIA;LAPTOP_3_2_BRANCO_EXTERNO_DIA_DSCN8089.JPG
3264970;DSCN9338.JPG;LAPTOP;3;2;BRANCO;EXTERNO;NOITE;LAPTOP_3_2_BRANCO_EXTERNO_NOITE_DSCN9338.JPG
3091415;DSCN8544.JPG;LAPTOP;3;2;BRANCO;INTERNO;DIA;LAPTOP_3_2_BRANCO_INTERNO_DIA_DSCN8544.JPG
3539499;DSCN9001.JPG;LAPTOP;3;2;BRANCO;INTERNO;NOITE;LAPTOP_3_2_BRANCO_INTERNO_NOITE_DSCN9001.JPG
3302644;DSCN8110.JPG;LAPTOP;3;2;PEDRA;EXTERNO;DIA;LAPTOP_3_2_PEDRA_EXTERNO_DIA_DSCN8110.JPG
3046967;DSCN9416.JPG;LAPTOP;3;2;PEDRA;EXTERNO;NOITE;LAPTOP_3_2_PEDRA_EXTERNO_NOITE_DSCN9416.JPG
3118853;DSCN8107.JPG;LAPTOP;3;2;TAPETE;EXTERNO;DIA;LAPTOP_3_2_TAPETE_EXTERNO_DIA_DSCN8107.JPG
2985063;DSCN9377.JPG;LAPTOP;3;2;TAPETE;EXTERNO;NOITE;LAPTOP_3_2_TAPETE_EXTERNO_NOITE_DSCN9377.JPG
3156394;DSCN8564.JPG;LAPTOP;3;2;TAPETE;INTERNO;DIA;LAPTOP_3_2_TAPETE_INTERNO_DIA_DSCN8564.JPG
3137118;DSCN8858.JPG;LAPTOP;3;2;TAPETE;INTERNO;NOITE;LAPTOP_3_2_TAPETE_INTERNO_NOITE_DSCN8858.JPG
3091723;DSCN8267.JPG;LAPTOP;3;3;ASSOALHO;INTERNO;DIA;LAPTOP_3_3_ASSOALHO_INTERNO_DIA_DSCN8267.JPG
3204731;DSCN8716.JPG;LAPTOP;3;3;ASSOALHO;INTERNO;NOITE;LAPTOP_3_3_ASSOALHO_INTERNO_NOITE_DSCN8716.JPG
2765620;DSCN8090.JPG;LAPTOP;3;3;BRANCO;EXTERNO;DIA;LAPTOP_3_3_BRANCO_EXTERNO_DIA_DSCN8090.JPG
2928467;DSCN9339.JPG;LAPTOP;3;3;BRANCO;EXTERNO;NOITE;LAPTOP_3_3_BRANCO_EXTERNO_NOITE_DSCN9339.JPG
3129872;DSCN8545.JPG;LAPTOP;3;3;BRANCO;INTERNO;DIA;LAPTOP_3_3_BRANCO_INTERNO_DIA_DSCN8545.JPG
3387172;DSCN9002.JPG;LAPTOP;3;3;BRANCO;INTERNO;NOITE;LAPTOP_3_3_BRANCO_INTERNO_NOITE_DSCN9002.JPG
3020810;DSCN8111.JPG;LAPTOP;3;3;PEDRA;EXTERNO;DIA;LAPTOP_3_3_PEDRA_EXTERNO_DIA_DSCN8111.JPG
2940934;DSCN9417.JPG;LAPTOP;3;3;PEDRA;EXTERNO;NOITE;LAPTOP_3_3_PEDRA_EXTERNO_NOITE_DSCN9417.JPG
3105016;DSCN8108.JPG;LAPTOP;3;3;TAPETE;EXTERNO;DIA;LAPTOP_3_3_TAPETE_EXTERNO_DIA_DSCN8108.JPG
2983591;DSCN9378.JPG;LAPTOP;3;3;TAPETE;EXTERNO;NOITE;LAPTOP_3_3_TAPETE_EXTERNO_NOITE_DSCN9378.JPG
2971440;DSCN8565.JPG;LAPTOP;3;3;TAPETE;INTERNO;DIA;LAPTOP_3_3_TAPETE_INTERNO_DIA_DSCN8565.JPG
3050888;DSCN8859.JPG;LAPTOP;3;3;TAPETE;INTERNO;NOITE;LAPTOP_3_3_TAPETE_INTERNO_NOITE_DSCN8859.JPG
3297501;DSCN8259.JPG;LAPTOP;4;1;ASSOALHO;INTERNO;DIA;LAPTOP_4_1_ASSOALHO_INTERNO_DIA_DSCN8259.JPG
3187511;DSCN8717.JPG;LAPTOP;4;1;ASSOALHO;INTERNO;NOITE;LAPTOP_4_1_ASSOALHO_INTERNO_NOITE_DSCN8717.JPG
3097935;DSCN8082.JPG;LAPTOP;4;1;BRANCO;EXTERNO;DIA;LAPTOP_4_1_BRANCO_EXTERNO_DIA_DSCN8082.JPG
3087662;DSCN9340.JPG;LAPTOP;4;1;BRANCO;EXTERNO;NOITE;LAPTOP_4_1_BRANCO_EXTERNO_NOITE_DSCN9340.JPG
3241312;DSCN8540.JPG;LAPTOP;4;1;BRANCO;INTERNO;DIA;LAPTOP_4_1_BRANCO_INTERNO_DIA_DSCN8540.JPG
3021953;DSCN9003.JPG;LAPTOP;4;1;BRANCO;INTERNO;NOITE;LAPTOP_4_1_BRANCO_INTERNO_NOITE_DSCN9003.JPG
2863808;DSCN8115.JPG;LAPTOP;4;1;PEDRA;EXTERNO;DIA;LAPTOP_4_1_PEDRA_EXTERNO_DIA_DSCN8115.JPG
3182233;DSCN9418.JPG;LAPTOP;4;1;PEDRA;EXTERNO;NOITE;LAPTOP_4_1_PEDRA_EXTERNO_NOITE_DSCN9418.JPG
3155608;DSCN8100.JPG;LAPTOP;4;1;TAPETE;EXTERNO;DIA;LAPTOP_4_1_TAPETE_EXTERNO_DIA_DSCN8100.JPG
3182476;DSCN9379.JPG;LAPTOP;4;1;TAPETE;EXTERNO;NOITE;LAPTOP_4_1_TAPETE_EXTERNO_NOITE_DSCN9379.JPG
3197532;DSCN8557.JPG;LAPTOP;4;1;TAPETE;INTERNO;DIA;LAPTOP_4_1_TAPETE_INTERNO_DIA_DSCN8557.JPG
3256034;DSCN8860.JPG;LAPTOP;4;1;TAPETE;INTERNO;NOITE;LAPTOP_4_1_TAPETE_INTERNO_NOITE_DSCN8860.JPG
3035594;DSCN8260.JPG;LAPTOP;4;2;ASSOALHO;INTERNO;DIA;LAPTOP_4_2_ASSOALHO_INTERNO_DIA_DSCN8260.JPG
3231614;DSCN8718.JPG;LAPTOP;4;2;ASSOALHO;INTERNO;NOITE;LAPTOP_4_2_ASSOALHO_INTERNO_NOITE_DSCN8718.JPG
3028491;DSCN8083.JPG;LAPTOP;4;2;BRANCO;EXTERNO;DIA;LAPTOP_4_2_BRANCO_EXTERNO_DIA_DSCN8083.JPG
3101518;DSCN9341.JPG;LAPTOP;4;2;BRANCO;EXTERNO;NOITE;LAPTOP_4_2_BRANCO_EXTERNO_NOITE_DSCN9341.JPG
3318580;DSCN8541.JPG;LAPTOP;4;2;BRANCO;INTERNO;DIA;LAPTOP_4_2_BRANCO_INTERNO_DIA_DSCN8541.JPG
3108893;DSCN9004.JPG;LAPTOP;4;2;BRANCO;INTERNO;NOITE;LAPTOP_4_2_BRANCO_INTERNO_NOITE_DSCN9004.JPG
3102088;DSCN8116.JPG;LAPTOP;4;2;PEDRA;EXTERNO;DIA;LAPTOP_4_2_PEDRA_EXTERNO_DIA_DSCN8116.JPG
3259998;DSCN9419.JPG;LAPTOP;4;2;PEDRA;EXTERNO;NOITE;LAPTOP_4_2_PEDRA_EXTERNO_NOITE_DSCN9419.JPG
3261613;DSCN8101.JPG;LAPTOP;4;2;TAPETE;EXTERNO;DIA;LAPTOP_4_2_TAPETE_EXTERNO_DIA_DSCN8101.JPG
3215583;DSCN9380.JPG;LAPTOP;4;2;TAPETE;EXTERNO;NOITE;LAPTOP_4_2_TAPETE_EXTERNO_NOITE_DSCN9380.JPG
3091229;DSCN8558.JPG;LAPTOP;4;2;TAPETE;INTERNO;DIA;LAPTOP_4_2_TAPETE_INTERNO_DIA_DSCN8558.JPG
3158106;DSCN8861.JPG;LAPTOP;4;2;TAPETE;INTERNO;NOITE;LAPTOP_4_2_TAPETE_INTERNO_NOITE_DSCN8861.JPG
3005428;DSCN8261.JPG;LAPTOP;4;3;ASSOALHO;INTERNO;DIA;LAPTOP_4_3_ASSOALHO_INTERNO_DIA_DSCN8261.JPG
3146333;DSCN8719.JPG;LAPTOP;4;3;ASSOALHO;INTERNO;NOITE;LAPTOP_4_3_ASSOALHO_INTERNO_NOITE_DSCN8719.JPG
3294142;DSCN8084.JPG;LAPTOP;4;3;BRANCO;EXTERNO;DIA;LAPTOP_4_3_BRANCO_EXTERNO_DIA_DSCN8084.JPG
3096057;DSCN9342.JPG;LAPTOP;4;3;BRANCO;EXTERNO;NOITE;LAPTOP_4_3_BRANCO_EXTERNO_NOITE_DSCN9342.JPG
3078326;DSCN8542.JPG;LAPTOP;4;3;BRANCO;INTERNO;DIA;LAPTOP_4_3_BRANCO_INTERNO_DIA_DSCN8542.JPG
3080058;DSCN9005.JPG;LAPTOP;4;3;BRANCO;INTERNO;NOITE;LAPTOP_4_3_BRANCO_INTERNO_NOITE_DSCN9005.JPG
2880665;DSCN8118.JPG;LAPTOP;4;3;PEDRA;EXTERNO;DIA;LAPTOP_4_3_PEDRA_EXTERNO_DIA_DSCN8118.JPG
3161683;DSCN9420.JPG;LAPTOP;4;3;PEDRA;EXTERNO;NOITE;LAPTOP_4_3_PEDRA_EXTERNO_NOITE_DSCN9420.JPG
3142015;DSCN8102.JPG;LAPTOP;4;3;TAPETE;EXTERNO;DIA;LAPTOP_4_3_TAPETE_EXTERNO_DIA_DSCN8102.JPG
3158782;DSCN9381.JPG;LAPTOP;4;3;TAPETE;EXTERNO;NOITE;LAPTOP_4_3_TAPETE_EXTERNO_NOITE_DSCN9381.JPG
3093681;DSCN8559.JPG;LAPTOP;4;3;TAPETE;INTERNO;DIA;LAPTOP_4_3_TAPETE_INTERNO_DIA_DSCN8559.JPG
3213781;DSCN8862.JPG;LAPTOP;4;3;TAPETE;INTERNO;NOITE;LAPTOP_4_3_TAPETE_INTERNO_NOITE_DSCN8862.JPG
2880414;DSCN8126.JPG;LIVRO;1;1;ASSOALHO;INTERNO;DIA;LIVRO_1_1_ASSOALHO_INTERNO_DIA_DSCN8126.JPG
3049089;DSCN8581.JPG;LIVRO;1;1;ASSOALHO;INTERNO;NOITE;LIVRO_1_1_ASSOALHO_INTERNO_NOITE_DSCN8581.JPG
3023284;DSCN7949.JPG;LIVRO;1;1;BRANCO;EXTERNO;DIA;LIVRO_1_1_BRANCO_EXTERNO_DIA_DSCN7949.JPG
3111509;DSCN9205.JPG;LIVRO;1;1;BRANCO;EXTERNO;NOITE;LIVRO_1_1_BRANCO_EXTERNO_NOITE_DSCN9205.JPG
